count,shrub_cov_20m,shrub_cov_30m,shrub_cov_40m,shrub_cov_50m
2701,0.034351,0.2936,,
2702,0.034261,0.2084,,
2703,0.034182,0.086,,
2704,0.034049,0.058,,
2705,0.034016,0.0816,,
2706,0.033922,0.06,,
2707,0.033901,0.0388,,
2708,0.033806,0.054,,
2709,0.03361,0.0424,,
2710,0.033547,0.0276,,
2711,0.03351,0.0584,,
2712,0.033426,0.0396,,
2713,0.033408,0.0932,,
2714,0.033298,0.1076,,
2715,0.033226,0.1252,,
2716,0.033147,0.1208,,
2717,0.033111,0.2364,,
2718,0.033096,0.1168,,
2719,0.033088,0.0956,,
2720,0.033087,0.0748,,
2721,0.033079,0.0432,,
2722,0.032869,0.0544,,
2723,0.032824,0.0632,,
2724,0.032782,0.1084,,
2725,0.032681,0.0612,,
2726,0.032654,0.1692,,
2727,0.032603,0.1208,,
2728,0.032505,0.0564,,
2729,0.032344,0.0548,,
2730,0.032325,0.0548,,
2731,0.03218,0.0664,,
2732,0.03212,0.0248,,
2733,0.031988,0.0776,,
2734,0.031929,0.2112,,
2735,0.031893,0.1392,,
2736,0.031892,0.1196,,
2737,0.031841,0.118,,
2738,0.031827,0.122,,
2739,0.031825,0.0908,,
2740,0.031784,0.08,,
2741,0.031706,0.0876,,
2742,0.031597,0.1756,,
2743,0.031535,0.2108,,
2744,0.031451,0.0928,,
2745,0.031448,0.028,,
2746,0.03141,0.092,,
2747,0.031185,0.0836,,
2748,0.031004,0.0592,,
2749,0.030917,0.0288,,
2750,0.030849,0.024,,
2751,0.030839,0.0756,,
2752,0.030801,0.0388,,
2753,0.030778,0.008,,
2754,0.030733,0.0356,,
2755,0.030725,0.0384,,
2756,0.030633,0.0092,,
2757,0.030604,0.1036,,
2758,0.030524,0.0176,,
2759,0.030509,0.0556,,
2760,0.030478,0.0296,,
2761,0.030438,0.0804,,
2762,0.030211,0.1584,,
2763,0.03017,0.264,,
2764,0.030154,0.2604,,
2765,0.030154,0.3884,,
2766,0.029964,0.38,,
2767,0.029787,0.0668,,
2768,0.029643,0.0236,,
2769,0.029603,0.0688,,
2770,0.029553,0.0884,,
2771,0.029512,0.0532,,
2772,0.029255,0.0072,,
2773,0.029222,0.0348,,
2774,0.029112,0.0628,,
2775,0.028911,0.1128,,
2776,0.028756,0.0656,,
2777,0.028628,0.014,,
2778,0.028475,0.1148,,
2779,0.028458,0.1484,,
2780,0.028265,0.266,,
2781,0.02818,0.4216,,
2782,0.028171,0.2788,,
2783,0.028125,0.094,,
2784,0.028012,0.064,,
2785,0.027458,0.0664,,
2786,0.027433,0.0504,,
2787,0.02726,0.08,,
2788,0.027256,0.06,,
2789,0.027083,0.1252,,
2790,0.027051,0.0556,,
2791,0.026801,0.184,,
2792,0.02675,0.0364,,
2793,0.026586,0.0676,,
2794,0.026575,0.062,,
2795,0.026486,0.042,,
2796,0.026453,0.0256,,
2797,0.026408,0.0716,,
2798,0.026064,0.0956,,
2799,0.026064,0.144,,
2800,0.025977,0.112,,
2801,0.025969,0.1504,,
2802,0.025966,0.1536,,
2803,0.025946,0.146,,
2804,0.025825,0.0768,,
2805,0.02573,0.09,,
2806,0.025698,0.1468,,
2807,0.02552,0.1888,,
2808,0.025448,0.0932,,
2809,0.025197,0.052,,
2810,0.025159,0.1532,,
2811,0.025131,0.2212,,
2812,0.024985,0.2296,,
2813,0.024911,0.0976,,
2814,0.024803,0.0392,,
2815,0.024718,0.082,,
2816,0.024631,0.0928,,
2817,0.024631,0.0044,,
2818,0.024507,0.0076,,
2819,0.024439,0.0372,,
2820,0.024303,0.0364,,
2821,0.024178,0.0208,,
2822,0.024147,0.09,,
2823,0.024055,0.0112,,
2824,0.023915,0.0316,,
2825,0.023906,0.0368,,
2826,0.023735,0.0508,,
2827,0.023706,0.3556,,
2828,0.023645,0.2436,,
2829,0.023618,0.228,,
2830,0.023617,0.224,,
2831,0.02348,0.14,,
2832,0.023478,0.0984,,
2833,0.0233,0.0288,,
2834,0.023243,0.068,,
2835,0.023046,0.042,,
2836,0.023037,0.0524,,
2837,0.022814,0.0392,,
2838,0.022784,0.0208,,
2839,0.022721,0.0276,,
2840,0.022629,0.0572,,
2841,0.022485,0.0756,,
2842,0.022445,0.0112,,
2843,0.022423,0.0424,,
2844,0.022377,0.1436,,
2845,0.022133,0.2924,,
2846,0.022093,0.22,,
2847,0.022082,0.1192,,
2848,0.02197,0.0504,,
2849,0.021961,0.0476,,
2850,0.021931,0.0736,,
2851,0.021885,0.0716,,
2852,0.021735,0.084,,
2853,0.021731,0.066,,
2854,0.021703,0.1048,,
2855,0.021531,0.1292,,
2856,0.021419,0.0276,,
2857,0.021412,0.1744,,
2858,0.021351,0.042,,
2859,0.021349,0.04,,
2860,0.021314,0.046,,
2861,0.021063,0.02,,
2862,0.020927,0.0096,,
2863,0.02089,0.0248,,
2864,0.020805,0.0296,,
2865,0.02047,0.1148,,
2866,0.020428,0.0996,,
2867,0.020402,0.1184,,
2868,0.020321,0.1804,,
2869,0.020117,0.096,,
2870,0.020063,0.0804,,
2871,0.020006,0.0724,,
2872,0.019961,0.122,,
2873,0.019831,0.108,,
2874,0.019824,0.0692,,
2875,0.019721,0.1628,,
2876,0.019612,0.202,,
2877,0.019592,0.1628,,
2878,0.019526,0.1312,,
2879,0.019458,0.1208,,
2880,0.019406,0.072,,
2881,0.01937,0.0452,,
2882,0.019349,0.0608,,
2883,0.019263,0.1348,,
2884,0.01921,0.0748,,
2885,0.01915,0.024,,
2886,0.019136,0.012,,
2887,0.019134,0.0112,,
2888,0.019131,0.0696,,
2889,0.019114,0.0216,,
2890,0.019028,0.0396,,
2891,0.018962,0.0352,,
2892,0.018781,0.0928,,
2893,0.018718,0.106,,
2894,0.018653,0.084,,
2895,0.018567,0.03,,
2896,0.018376,0.0232,,
2897,0.018279,0.098,,
2898,0.018218,0.0748,,
2899,0.01818,0.062,,
2900,0.018065,0.0596,,
2901,0.01802,0.054,,
2902,0.018017,0.0692,,
2903,0.018007,0.022,,
2904,0.017984,0.0488,,
2905,0.017872,0.0552,,
2906,0.017812,0.0596,,
2907,0.017709,0.0252,,
2908,0.017462,0.0052,,
2909,0.017407,0.0484,,
2910,0.01713,0.1964,,
2911,0.016938,0.1196,,
2912,0.01687,0.0904,,
2913,0.016835,0.0396,,
2914,0.016795,0.0488,,
2915,0.016788,0.0404,,
2916,0.016736,0.076,,
2917,0.016591,0.0912,,
2918,0.016588,0.0768,,
2919,0.01649,0.084,,
2920,0.016314,0.1836,,
2921,0.016304,0.0472,,
2922,0.016197,0.0828,,
2923,0.016128,0.2544,,
2924,0.015209,0.0532,,
2925,0.014972,0.0652,,
2926,0.014898,0.0296,,
2927,0.014878,0.0004,,
2928,0.014743,0.024,,
2929,0.014631,0.0292,,
2930,0.014495,0.0332,,
2931,0.014446,0.1784,,
2932,0.014421,0.0772,,
2933,0.014402,0.1252,,
2934,0.014245,0.1632,,
2935,0.014054,0.0888,,
2936,0.014041,0.0604,,
2937,0.013812,0.1184,,
2938,0.013733,0.176,,
2939,0.013527,0.0584,,
2940,0.013453,0.0556,,
2941,0.013429,0.1776,,
2942,0.013362,0.1168,,
2943,0.013267,0.0832,,
2944,0.013217,0.166,,
2945,0.013184,0.1064,,
2946,0.013147,0.0964,,
2947,0.01298,0.1252,,
2948,0.012959,0.1488,,
2949,0.01292,0.1404,,
2950,0.012898,0.078,,
2951,0.012728,0.0096,,
2952,0.01272,0.0148,,
2953,0.0125,0.0116,,
2954,0.01193,0.0636,,
2955,0.011813,0.1656,,
2956,0.011778,0.1564,,
2957,0.011741,0.06,,
2958,0.011442,0.0384,,
2959,0.011435,0.0448,,
2960,0.011298,0.0296,,
2961,0.011285,0.0288,,
2962,0.011109,0.024,,
2963,0.011079,0.0224,,
2964,0.010954,0.0412,,
2965,0.010794,0.0456,,
2966,0.010691,0.0068,,
2967,0.010686,0.0256,,
2968,0.010624,0.0232,,
2969,0.010621,0.0512,,
2970,0.010572,0.0388,,
2971,0.010496,0.1292,,
2972,0.010327,0.2184,,
2973,0.010315,0.184,,
2974,0.010294,0.1708,,
2975,0.010275,0.0884,,
2976,0.010087,0.0704,,
2977,0.010046,0.054,,
2978,0.009988,0.0236,,
2979,0.009861,0.0808,,
2980,0.009496,0.0652,,
2981,0.009407,0.1004,,
2982,0.009239,0.1632,,
2983,0.009223,0.1068,,
2984,0.00922,0.0268,,
2985,0.009105,0.1724,,
2986,0.009087,0.0968,,
2987,0.009004,0.0572,,
2988,0.008923,0.0216,,
2989,0.008813,0.0436,,
2990,0.008548,0.0384,,
2991,0.008489,0.0384,,
2992,0.008339,0.0944,,
2993,0.008034,0.0752,,
2994,0.007788,0.1456,,
2995,0.007734,0.0688,,
2996,0.007693,0.1152,,
2997,0.00759,0.098,,
2998,0.007482,0.1132,,
2999,0.00747,0.0268,,
3000,0.007414,0.1016,,
3001,0.007408,0.1484,,
3002,0.007354,0.0304,,
3003,0.007074,0.0864,,
3004,0.006658,0.2272,,
3005,0.006645,0.1196,,
3006,0.006399,0.1644,,
3007,0.006169,0.1244,,
3008,0.006139,0.0724,,
3009,0.006048,0.082,,
3010,0.005918,0.2028,,
3011,0.005674,0.172,,
3012,0.005397,0.1156,,
3013,0.005376,0.0796,,
3014,0.005277,0.0064,,
3015,0.005247,0.0088,,
3016,0.005164,0.006,,
3017,0.004768,0.0476,,
3018,0.004741,0.0548,,
3019,0.004392,0.0764,,
3020,0.004315,0.06,,
3021,0.00426,0.0528,,
3022,0.004003,0.0616,,
3023,0.003847,0.064,,
3024,0.003843,0.088,,
3025,0.003682,0.17,,
3026,0.003456,0.052,,
3027,0.003435,0.032,,
3028,0.003435,0.0236,,
3029,0.003164,0.0492,,
3030,0.003148,0.1196,,
3031,0.003071,0.1384,,
3032,0.002623,0.152,,
3033,0.00261,0.1596,,
3034,0.002532,0.1152,,
3035,0.002489,0.206,,
3036,0.00236,0.112,,
3037,0.002065,0.0976,,
3038,0.002043,0.068,,
3039,0.001973,0.0532,,
3040,0.001841,0.0788,,
3041,0.001731,0.1016,,
3042,0.001729,0.0524,,
3043,0.00105,0.1056,,
3044,0.000398,0.0936,,
3045,0.000213,0.0968,,
3046,,0.0448,,
3047,,0.1784,,
3048,,0.082,,
3049,,0.0428,,
3050,,0.0656,,
3051,,0.0704,,
3052,,0.068,,
3053,,0.092,,
3054,,0.1504,,
3055,,0.0912,,
3056,,0.1524,,
3057,,0.1148,,
3058,,0.058,,
3059,,0.0716,,
3060,,0.1004,,
3061,,0.0664,,
3062,,0.0464,,
3063,,0.1852,,
3064,,0.0424,,
3065,,0.1584,,
3066,,0.1664,,
3067,,0.0964,,
3068,,0.14,,
3069,,0.1396,,
3070,,0.0648,,
3071,,0.1044,,
3072,,0.1532,,
3073,,0.1576,,
3074,,0.084,,
3075,,0.1088,,
3076,,0.0368,,
3077,,0.0608,,
3078,,0.09,,
3079,,0.0936,,
3080,,0.156,,
3081,,0.1048,,
3082,,0.0404,,
3083,,0.0436,,
3084,,0.0672,,
3085,,0.1248,,
3086,,0.3192,,
3087,,0.072,,
3088,,0.1264,,
3089,,0.1428,,
3090,,0.1084,,
3091,,0.0968,,
3092,,0.2168,,
3093,,0.1752,,
3094,,0.1416,,
3095,,0.104,,
3096,,0.1204,,
3097,,0.0584,,
3098,,0.0676,,
3099,,0.0832,,
3100,,0.0424,,
3101,,0.0876,,
3102,,0.088,,
3103,,0.1708,,
3104,,0.0928,,
3105,,0.0828,,
3106,,0.144,,
3107,,0.1872,,
3108,,0.148,,
3109,,0.1084,,
3110,,0.0696,,
3111,,0.0968,,
3112,,0.0696,,
3113,,0.0908,,
3114,,0.0892,,
3115,,0.1296,,
3116,,0.188,,
3117,,0.1404,,
3118,,0.0492,,
3119,,0.048,,
3120,,0.0804,,
3121,,0.078,,
3122,,0.0884,,
3123,,0.1376,,
3124,,0.118,,
3125,,0.1352,,
3126,,0.0652,,
3127,,0.0756,,
3128,,0.1464,,
3129,,0.1484,,
3130,,0.0788,,
3131,,0.1652,,
3132,,0.176,,
3133,,0.1132,,
3134,,0.1192,,
3135,,0.1852,,
3136,,0.1648,,
3137,,0.202,,
3138,,0.1872,,
3139,,0.0744,,
3140,,0.1344,,
3141,,0.072,,
3142,,0.0336,,
3143,,0.0172,,
3144,,0.0664,,
3145,,0.11,,
3146,,0.0644,,
3147,,0.0672,,
3148,,0.0612,,
3149,,0.0684,,
3150,,0.0544,,
3151,,0.054,,
3152,,0.0936,,
3153,,0.0876,,
3154,,0.0872,,
3155,,0.1024,,
3156,,0.12,,
3157,,0.0656,,
3158,,0.0336,,
3159,,0.0504,,
3160,,0.0896,,
3161,,0.1528,,
3162,,0.1148,,
3163,,0.22,,
3164,,0.246,,
3165,,0.168,,
3166,,0.128,,
3167,,0.0836,,
3168,,0.0656,,
3169,,0.0728,,
3170,,0.0652,,
3171,,0.0844,,
3172,,0.1016,,
3173,,0.0884,,
3174,,0.1456,,
3175,,0.092,,
3176,,0.0408,,
3177,,0.068,,
3178,,0.0616,,
3179,,0.1028,,
3180,,0.1864,,
3181,,0.1448,,
3182,,0.116,,
3183,,0.054,,
3184,,0.0372,,
3185,,0.118,,
3186,,0.1044,,
3187,,0.0348,,
3188,,0.128,,
3189,,0.2048,,
3190,,0.0864,,
3191,,0.1088,,
3192,,0.2992,,
3193,,0.3088,,
3194,,0.1844,,
3195,,0.1516,,
3196,,0.1284,,
3197,,0.0204,,
3198,,0.024,,
3199,,0.0828,,
3200,,0.0576,,
3201,,0.154,,
3202,,0.3468,,
3203,,0.032,,
3204,,0.0432,,
3205,,0.0168,,
3206,,0.0252,,
3207,,0.0512,,
3208,,0.1244,,
3209,,0.078,,
3210,,0.1132,,
3211,,0.1268,,
3212,,0.1324,,
3213,,0.0568,,
3214,,0.0768,,
3215,,0.0552,,
3216,,0.0604,,
3217,,0.1692,,
3218,,0.1896,,
3219,,0.2264,,
3220,,0.1336,,
3221,,0.0728,,
3222,,0.0472,,
3223,,0.0664,,
3224,,0.0568,,
3225,,0.0884,,
3226,,0.0668,,
3227,,0.07,,
3228,,0.0792,,
3229,,0.11,,
3230,,0.186,,
3231,,0.0648,,
3232,,0.0868,,
3233,,0.0388,,
3234,,0.0692,,
3235,,0.0888,,
3236,,0.1264,,
3237,,0.174,,
3238,,0.1268,,
3239,,0.0668,,
3240,,0.0268,,
3241,,0.0548,,
3242,,0.1068,,
3243,,0.028,,
3244,,0.0532,,
3245,,0.1216,,
3246,,0.0956,,
3247,,0.1232,,
3248,,0.168,,
3249,,0.2116,,
3250,,0.216,,
3251,,0.1828,,
3252,,0.0704,,
3253,,0.1196,,
3254,,0.202,,
3255,,0.0728,,
3256,,0.0328,,
3257,,0.0952,,
3258,,0.1532,,
3259,,0.0092,,
3260,,0.0328,,
3261,,0.0424,,
3262,,0.074,,
3263,,0.078,,
3264,,0.0432,,
3265,,0.1744,,
3266,,0.0764,,
3267,,0.0652,,
3268,,0.0548,,
3269,,0.058,,
3270,,0.0604,,
3271,,0.196,,
3272,,0.2376,,
3273,,0.1908,,
3274,,0.078,,
3275,,0.0392,,
3276,,0.0452,,
3277,,0.0804,,
3278,,0.0684,,
3279,,0.0332,,
3280,,0.104,,
3281,,0.0744,,
3282,,0.0808,,
3283,,0.106,,
3284,,0.1852,,
3285,,0.1696,,
3286,,0.124,,
3287,,0.0952,,
3288,,0.1464,,
3289,,0.1356,,
3290,,0.032,,
3291,,0.0592,,
3292,,0.058,,
3293,,0.0104,,
3294,,0.0492,,
3295,,0.0428,,
3296,,0.0532,,
3297,,0.0352,,
3298,,0.0328,,
3299,,0.082,,
3300,,0.1032,,
3301,,0.2756,,
3302,,0.2944,,
3303,,0.2128,,
3304,,0.13,,
3305,,0.1328,,
3306,,0.1888,,
3307,,0.1112,,
3308,,0.128,,
3309,,0.1048,,
3310,,0.1336,,
3311,,0.1708,,
3312,,0.0508,,
3313,,0.0824,,
3314,,0.058,,
3315,,0.0932,,
3316,,0.1924,,
3317,,0.1652,,
3318,,0.1116,,
3319,,0.0944,,
3320,,0.1188,,
3321,,0.1104,,
3322,,0.2308,,
3323,,0.1016,,
3324,,0.0464,,
3325,,0.0548,,
3326,,0.0624,,
3327,,0.0948,,
3328,,0.09,,
3329,,0.0768,,
3330,,0.0936,,
3331,,0.0928,,
3332,,0.1004,,
3333,,0.082,,
3334,,0.1168,,
3335,,0.16,,
3336,,0.0868,,
3337,,0.1208,,
3338,,0.1152,,
3339,,0.1576,,
3340,,0.1464,,
3341,,0.1076,,
3342,,0.0368,,
3343,,0.0212,,
3344,,0.0184,,
3345,,0.0052,,
3346,,0.1064,,
3347,,0.09,,
3348,,0.2212,,
3349,,0.1408,,
3350,,0.0252,,
3351,,0.0768,,
3352,,0.1508,,
3353,,0.2472,,
3354,,0.16,,
3355,,0.2516,,
3356,,0.1504,,
3357,,0.1928,,
3358,,0.1228,,
3359,,0.0868,,
3360,,0.0812,,
3361,,0.1048,,
3362,,0.2276,,
3363,,0.1148,,
3364,,0.1724,,
3365,,0.152,,
3366,,0.1136,,
3367,,0.0692,,
3368,,0.0812,,
3369,,0.086,,
3370,,0.1612,,
3371,,0.2472,,
3372,,0.1348,,
3373,,0.0532,,
3374,,0.072,,
3375,,0.0968,,
3376,,0.1356,,
3377,,0.0876,,
3378,,0.0656,,
3379,,0.0432,,
3380,,0.0708,,
3381,,0.062,,
3382,,0.062,,
3383,,0.0684,,
3384,,0.1328,,
3385,,0.0656,,
3386,,0.0692,,
3387,,0.0668,,
3388,,0.08,,
3389,,0.102,,
3390,,0.1368,,
3391,,0.0744,,
3392,,0.008,,
3393,,0.0256,,
3394,,0.012,,
3395,,0.0608,,
3396,,0.038,,
3397,,0.2108,,
3398,,0.3988,,
3399,,0.1372,,
3400,,0.1812,,
3401,,0.1412,,
3402,,0.1252,,
3403,,0.1188,,
3404,,0.0676,,
3405,,0.0712,,
3406,,0.1552,,
3407,,0.0692,,
3408,,0.06,,
3409,,0.0768,,
3410,,0.114,,
3411,,0.1244,,
3412,,0.1568,,
3413,,0.0872,,
3414,,0.0584,,
3415,,0.0772,,
3416,,0.082,,
3417,,0.0772,,
3418,,0.1948,,
3419,,0.0672,,
3420,,0.0692,,
3421,,0.076,,
3422,,0.1096,,
3423,,0.1136,,
3424,,0.1112,,
3425,,0.0568,,
3426,,0.0608,,
3427,,0.066,,
3428,,0.0424,,
3429,,0.0176,,
3430,,0.0536,,
3431,,0.0936,,
3432,,0.1808,,
3433,,0.1188,,
3434,,0.0844,,
3435,,0.0712,,
3436,,0.0908,,
3437,,0.1584,,
3438,,0.0988,,
3439,,0.0592,,
3440,,0.0112,,
3441,,0.0332,,
3442,,0.0864,,
3443,,0.0596,,
3444,,0.2328,,
3445,,0.1832,,
3446,,0.07,,
3447,,0.068,,
3448,,0.1572,,
3449,,0.1616,,
3450,,0.0508,,
3451,,0.0644,,
3452,,0.0256,,
3453,,0.0156,,
3454,,0.0436,,
3455,,0.0264,,
3456,,0.0376,,
3457,,0.0576,,
3458,,0.1188,,
3459,,0.04,,
3460,,0.0852,,
3461,,0.0948,,
3462,,0.0648,,
3463,,0.0944,,
3464,,0.162,,
3465,,0.0512,,
3466,,0.0544,,
3467,,0.1164,,
3468,,0.1004,,
3469,,0.104,,
3470,,0.0624,,
3471,,0.0656,,
3472,,0.064,,
3473,,0.0152,,
3474,,0.0532,,
3475,,0.1076,,
3476,,0.1424,,
3477,,0.1864,,
3478,,0.1804,,
3479,,0.1604,,
3480,,0.0824,,
3481,,0.0544,,
3482,,0.0884,,
3483,,0.1032,,
3484,,0.0604,,
3485,,0.0256,,
3486,,0.0656,,
3487,,0.1224,,
3488,,0.254,,
3489,,0.3752,,
3490,,0.3388,,
3491,,0.5236,,
3492,,0.1688,,
3493,,0.1032,,
3494,,0.1504,,
3495,,0.222,,
3496,,0.0896,,
3497,,0.0544,,
3498,,0.1788,,
3499,,0.08,,
3500,,0.0836,,
3501,,0.1332,,
3502,,0.0504,,
3503,,0.032,,
3504,,0.1372,,
3505,,0.2356,,
3506,,0.206,,
3507,,0.212,,
3508,,0.146,,
3509,,0.126,,
3510,,0.1068,,
3511,,0.1128,,
3512,,0.0452,,
3513,,0.0784,,
3514,,0.0604,,
3515,,0.0576,,
3516,,0.054,,
3517,,0.122,,
3518,,0.0964,,
3519,,0.1928,,
3520,,0.1592,,
3521,,0.14,,
3522,,0.0592,,
3523,,0.0408,,
3524,,0.0236,,
3525,,0.0892,,
3526,,0.1232,,
3527,,0.07,,
3528,,0.0328,,
3529,,0.0348,,
3530,,0.0744,,
3531,,0.1836,,
3532,,0.1048,,
3533,,0.168,,
3534,,0.2264,,
3535,,0.3384,,
3536,,0.2268,,
3537,,0.1616,,
3538,,0.1096,,
3539,,0.212,,
3540,,0.23,,
3541,,0.076,,
3542,,0.108,,
3543,,0.1448,,
3544,,0.1376,,
3545,,0.0324,,
3546,,0.1248,,
3547,,0.1848,,
3548,,0.3048,,
3549,,0.39,,
3550,,0.2968,,
3551,,0.2216,,
3552,,0.1348,,
3553,,0.0488,,
3554,,0.0596,,
3555,,0.11,,
3556,,0.062,,
3557,,0.0684,,
3558,,0.0696,,
3559,,0.0648,,
3560,,0.0892,,
3561,,0.0916,,
3562,,0.0436,,
3563,,0.0416,,
3564,,0.0836,,
3565,,0.0212,,
3566,,0.0576,,
3567,,0.072,,
3568,,0.1152,,
3569,,0.036,,
3570,,0.0256,,
3571,,0.0416,,
3572,,0.0928,,
3573,,0.168,,
3574,,0.3848,,
3575,,0.43,,
3576,,0.4056,,
3577,,0.0652,,
3578,,0.1036,,
3579,,0.0848,,
3580,,0.0484,,
3581,,0.1172,,
3582,,0.3452,,
3583,,0.3012,,
3584,,0.1812,,
3585,,0.2828,,
3586,,0.2008,,
3587,,0.1896,,
3588,,0.1376,,
3589,,0.0748,,
3590,,0.0884,,
3591,,0.1408,,
3592,,0.17,,
3593,,0.1524,,
3594,,0.0756,,
3595,,0.0728,,
3596,,0.1252,,
3597,,0.088,,
3598,,0.0868,,
3599,,0.068,,
3600,,0.0436,,
3601,,0.0616,,
3602,,0.1156,,
3603,,0.0548,,
3604,,0.0596,,
3605,,0.0656,,
3606,,0.0688,,
3607,,0.0864,,
3608,,0.0964,,
3609,,0.0616,,
3610,,0.0704,,
3611,,0.0196,,
3612,,0.0776,,
3613,,0.0856,,
3614,,0.0296,,
3615,,0.0272,,
3616,,0.0324,,
3617,,0.03,,
3618,,0.0124,,
3619,,0.0668,,
3620,,0.0956,,
3621,,0.1884,,
3622,,0.0328,,
3623,,0.1088,,
3624,,0.3212,,
3625,,0.236,,
3626,,0.274,,
3627,,0.272,,
3628,,0.1952,,
3629,,0.0868,,
3630,,0.0572,,
3631,,0.0748,,
3632,,0.1356,,
3633,,0.108,,
3634,,0.0524,,
3635,,0.052,,
3636,,0.1404,,
3637,,0.2636,,
3638,,0.138,,
3639,,0.0592,,
3640,,0.002,,
3641,,0.1228,,
3642,,0.1084,,
3643,,0.0648,,
3644,,0.0428,,
3645,,0.0444,,
3646,,0.0828,,
3647,,0.0684,,
3648,,0.0512,,
3649,,0.0424,,
3650,,0.046,,
3651,,0.0356,,
3652,,0.0756,,
3653,,0.0424,,
3654,,0.0508,,
3655,,0.0184,,
3656,,0.034,,
3657,,0.024,,
3658,,0.0356,,
3659,,0.044,,
3660,,0.2112,,
3661,,0.172,,
3662,,0.1628,,
3663,,0.1696,,
3664,,0.1228,,
3665,,0.0992,,
3666,,0.2412,,
3667,,0.25,,
3668,,0.1004,,
3669,,0.0816,,
3670,,0.1396,,
3671,,0.078,,
3672,,0.0644,,
3673,,0.2032,,
3674,,0.1784,,
3675,,0.0952,,
3676,,0.0408,,
3677,,0.0268,,
3678,,0.1032,,
3679,,0.1684,,
3680,,0.1524,,
3681,,0.0716,,
3682,,0.0808,,
3683,,0.1384,,
3684,,0.1416,,
3685,,0.1336,,
3686,,0.0656,,
3687,,0.0336,,
3688,,0.0772,,
3689,,0.0676,,
3690,,0.0144,,
3691,,0.0528,,
3692,,0.0344,,
3693,,0.008,,
3694,,0.0084,,
3695,,0.018,,
3696,,0.158,,
3697,,0.2936,,
3698,,0.2056,,
3699,,0.2956,,
3700,,0.4208,,
3701,,0.314,,
3702,,0.096,,
3703,,0.1072,,
3704,,0.0908,,
3705,,0.0952,,
3706,,0.1304,,
3707,,0.1916,,
3708,,0.2404,,
3709,,0.13,,
3710,,0.0536,,
3711,,0.0468,,
3712,,0.0704,,
3713,,0.1012,,
3714,,0.1416,,
3715,,0.3664,,
3716,,0.1592,,
3717,,0.1604,,
3718,,0.074,,
3719,,0.0464,,
3720,,0.1028,,
3721,,0.0792,,
3722,,0.0408,,
3723,,0.058,,
3724,,0.0872,,
3725,,0.03,,
3726,,0.0092,,
3727,,0.028,,
3728,,0.0412,,
3729,,0.0292,,
3730,,0.0476,,
3731,,0.2528,,
3732,,0.4748,,
3733,,0.4568,,
3734,,0.3044,,
3735,,0.236,,
3736,,0.0684,,
3737,,0.0876,,
3738,,0.0512,,
3739,,0.0556,,
3740,,0.0588,,
3741,,0.0712,,
3742,,0.0504,,
3743,,0.1316,,
3744,,0.2036,,
3745,,0.226,,
3746,,0.1732,,
3747,,0.1036,,
3748,,0.0928,,
3749,,0.0448,,
3750,,0.032,,
3751,,0.0452,,
3752,,0.0344,,
3753,,0.0848,,
3754,,0.0476,,
3755,,0.0792,,
3756,,0.0184,,
3757,,0.004,,
3758,,0.006,,
3759,,0.0796,,
3760,,0.2084,,
3761,,0.2728,,
3762,,0.3436,,
3763,,0.2984,,
3764,,0.1968,,
3765,,0.24,,
3766,,0.4464,,
3767,,0.1684,,
3768,,0.0212,,
3769,,0.0576,,
3770,,0.0572,,
3771,,0.0988,,
3772,,0.1112,,
3773,,0.0688,,
3774,,0.0876,,
3775,,0.0992,,
3776,,0.0936,,
3777,,0.0692,,
3778,,0.0288,,
3779,,0.0552,,
3780,,0.0264,,
3781,,0.0792,,
3782,,0.06,,
3783,,0.0484,,
3784,,0.0356,,
3785,,0.0388,,
3786,,0.0044,,
3787,,0.0264,,
3788,,0.1032,,
3789,,0.2208,,
3790,,0.2068,,
3791,,0.0368,,
3792,,0.0268,,
3793,,0.0312,,
3794,,0.0208,,
3795,,0.048,,
3796,,0.0652,,
3797,,0.0748,,
3798,,0.1464,,
3799,,0.0936,,
3800,,0.1196,,
3801,,0.2332,,
3802,,0.13,,
3803,,0.0824,,
3804,,0.0504,,
3805,,0.0744,,
3806,,0.0648,,
3807,,0.0364,,
3808,,0.0728,,
3809,,0.0432,,
3810,,0.0772,,
3811,,0.0432,,
3812,,0.0412,,
3813,,0.018,,
3814,,0.0168,,
3815,,0.0192,,
3816,,0.0332,,
3817,,0.028,,
3818,,0.0388,,
3819,,0.032,,
3820,,0.0576,,
3821,,0.1772,,
3822,,0.2116,,
3823,,0.0836,,
3824,,0.0852,,
3825,,0.124,,
3826,,0.11,,
3827,,0.0476,,
3828,,0.062,,
3829,,0.0544,,
3830,,0.0868,,
3831,,0.1728,,
3832,,0.1064,,
3833,,0.058,,
3834,,0.0268,,
3835,,0.0644,,
3836,,0.0392,,
3837,,0.044,,
3838,,0.0516,,
3839,,0.0092,,
3840,,0.0188,,
3841,,0.0264,,
3842,,0.0124,,
3843,,0.022,,
3844,,0.0364,,
3845,,0.0576,,
3846,,0.0944,,
3847,,0.08,,
3848,,0.0912,,
3849,,0.122,,
3850,,0.07,,
3851,,0.0736,,
3852,,0.0504,,
3853,,0.0688,,
3854,,0.1836,,
3855,,0.1628,,
3856,,0.0776,,
3857,,0.0408,,
3858,,0.0544,,
3859,,0.0492,,
3860,,0.0364,,
3861,,0.058,,
3862,,0.0488,,
3863,,0.0584,,
3864,,0.0172,,
3865,,0.0144,,
