count,shrub_cov_20m,shrub_cov_30m,shrub_cov_40m,shrub_cov_50m
6621,0.019359,0.0288,,
6622,0.020896,0.032,,
6623,0.005169,0.0292,,
6624,0.00122,0.0352,,
6625,0.006842,0.0004,,
6626,0.010134,0.0488,,
6627,0.002953,0.0004,,
6628,0,0.014,,
6629,0.002754,0.0176,,
6630,0.004641,0.0312,,
6631,0.006177,0.056,,
6632,0.016324,0.0564,,
6633,0.021219,0.0524,,
6634,0.020495,0.0272,,
6635,0.013699,0.026,,
6636,0.013058,0.03,,
6637,0.01481,0.0204,,
6638,0.010034,0,,
6639,0.006864,0.0168,,
6640,0.023322,0.0192,,
6641,0.019012,0.0036,,
6642,0.002522,0.0124,,
6643,0.000358,0.0156,,
6644,0.005553,0.0088,,
6645,0.01364,0.002,,
6646,0.013203,0.0028,,
6647,0.008846,0.008,,
6648,0.012695,0,,
6649,0.012424,0,,
6650,0.020177,0,,
6651,0.0155,0.0008,,
6652,0.018079,0.0012,,
6653,0.024102,0,,
6654,0.027266,0,,
6655,0.077788,0.0012,,
6656,0.088225,0.0048,,
6657,0.077088,0.002,,
6658,0.031566,0.0004,,
6659,0.025008,0.0324,,
6660,0.029912,0.048,,
6661,0.032942,0.0344,,
6662,0.035336,0.062,,
6663,0.061036,0.0688,,
6664,0.069398,0.0204,,
6665,0.035392,0.0596,,
6666,0.025916,0.0628,,
6667,0.022035,0.042,,
6668,0.025591,0.0328,,
6669,0.038279,0.0284,,
6670,0.049111,0.0368,,
6671,0.027225,0.0256,,
6672,0.022126,0.0276,,
6673,0.02058,0.04,,
6674,0.025954,0.064,,
6675,0.011632,0.042,,
6676,0.010243,0.0576,,
6677,0.000362,0.0948,,
6678,0.00732,0.082,,
6679,0.001175,0.1304,,
6680,0.028041,0.1328,,
6681,0.001423,0.0404,,
6682,0.000095,0.0016,,
6683,0.007084,0.0348,,
6684,0.038826,0.026,,
6685,0.035379,0.006,,
6686,0.027082,0,,
6687,0.045173,0.0004,,
6688,0.044955,0.0112,,
6689,0.04565,0.0776,,
6690,0.07639,0.0928,,
6691,0.046223,0.1664,,
6692,0.048408,0.216,,
6693,0.040819,0.2208,,
6694,0.013027,0.2152,,
6695,0.04369,0.14,,
6696,0.001349,0.0396,,
6697,0.007184,0.0688,,
6698,0,0.1016,,
6699,0.000101,0.1828,,
6700,0.000433,0.1668,,
6701,0,0.1364,,
6702,0.000621,0.0712,,
6703,0.002942,0.0656,,
6704,0.007311,0.034,,
6705,0.01802,0.078,,
6706,0.010492,0.0304,,
6707,0.014353,0.0264,,
6708,0.020518,0.006,,
6709,0.016081,0.004,,
6710,0.028773,0.0016,,
6711,0.006453,0.0008,,
6712,0.008306,0.0008,,
6713,0.010965,0.004,,
6714,0.007608,0.0032,,
6715,0.006195,0.004,,
6716,0,0.0016,,
6717,0.002383,0.0036,,
6718,0.004017,0.0112,,
6719,0,0.0052,,
6720,0.004729,0.0128,,
6721,0.007666,0,,
6722,0.007714,0.0056,,
6723,0.018155,0.0012,,
6724,0.016063,0.0008,,
6725,0.014013,0.0016,,
6726,0.015929,0.0028,,
6727,0.012635,0.012,,
6728,0.014958,0.0004,,
6729,0.024239,0.0196,,
6730,0.03735,0.0012,,
6731,0.042153,0.0024,,
6732,0.032818,0.0144,,
6733,0.04619,0.0236,,
6734,0.092474,0.0396,,
6735,0.083174,0.0908,,
6736,0.039686,0.018,,
6737,0.038698,0.032,,
6738,0.067994,0.0296,,
6739,0.080317,0.032,,
6740,0.09439,0.0164,,
6741,0.042538,0.0228,,
6742,0.026391,0.0336,,
6743,0.022383,0.022,,
6744,0.04076,0.0376,,
6745,0.05791,0.02,,
6746,0.063312,0.0256,,
6747,0.085424,0.0304,,
6748,0.070956,0.0452,,
6749,0.032525,0.0712,,
6750,0.047321,0.038,,
6751,0.039622,0.0268,,
6752,0.033104,0.008,,
6753,0.015662,0.0336,,
6754,0.001539,0.0168,,
6755,0.032526,0.0224,,
6756,0.019404,0.0144,,
6757,0.044007,0.0288,,
6758,0.026568,0.0304,,
6759,0.034301,0.0744,,
6760,0.023299,0.0724,,
6761,0.022496,0.0624,,
6762,0.016359,0.0352,,
6763,0.016612,0.0248,,
6764,0.020475,0.0276,,
6765,0.014293,0.0076,,
6766,0.010137,0.0096,,
6767,0.000633,0.008,,
6768,0.018131,0.0116,,
6769,0.023852,0.0148,,
6770,0.051184,0.004,,
6771,0.033587,0,,
6772,0.065423,0,,
6773,0.042643,0.0016,,
6774,0.056291,0,,
6775,0.042916,0,,
6776,0.025146,0.0004,,
6777,0.056147,0.0024,,
6778,0.029983,0.0012,,
6779,0.008551,0.0008,,
6780,0,0.0008,,
6781,0,0.0012,,
6782,0.000611,0.0008,,
6783,0.003278,0,,
6784,0.00222,0.0036,,
6785,0.004417,0.0032,,
6786,0,0.0248,,
6787,0.002751,0.0072,,
6788,0.015958,0.0056,,
6789,0.035373,0.0528,,
6790,0.063703,0.0452,,
6791,0.063102,0.0772,,
6792,0.04374,0.0404,,
6793,0.043247,0.0492,,
6794,0.049741,0.0896,,
6795,0.037651,0.0896,,
6796,0.019469,0.11,,
6797,0.018528,0.1424,,
6798,0.017893,0.066,,
6799,0.01205,0.0296,,
6800,0.016072,0.0232,,
6801,0.014583,0.044,,
6802,0,0.0224,,
6803,0,0.0468,,
6804,0,0.0676,,
6805,0,0.0452,,
6806,0,0.0344,,
6807,0,0.08,,
6808,0.004478,0.0504,,
6809,0.017359,0.0956,,
6810,0.03274,0.0892,,
6811,0.030929,0.0096,,
6812,0.039117,0.0216,,
6813,0.057812,0.042,,
6814,0.07368,0.0032,,
6815,0.067602,0.006,,
6816,0.072721,0.0296,,
6817,0.17242,0.062,,
6818,0.166625,0.0956,,
6819,0.071055,0.1252,,
6820,0.079501,0.1148,,
6821,0.085463,0.2812,,
6822,0.083079,0.136,,
6823,0.029742,0.104,,
6824,0.028641,0.182,,
6825,0.035255,0.2328,,
6826,0.018885,0.1008,,
6827,0.044415,0.0584,,
6828,0.050332,0.0308,,
6829,0.041561,0.02,,
6830,0.052106,0.054,,
6831,0.026792,0.042,,
6832,0.01565,0.0116,,
6833,0.018096,0.0248,,
6834,0.004349,0.0248,,
6835,0.02049,0.0436,,
6836,0.011495,0.0096,,
6837,0.002464,0.0012,,
6838,0.023138,0.0004,,
6839,0.025401,0.0012,,
6840,0.05495,0.0044,,
6841,0.05585,0.016,,
6842,0.03562,0.0016,,
6843,0.042867,0.0056,,
6844,0.043566,0.0044,,
6845,0.038139,0.0004,,
6846,0.02139,0,,
6847,0.034954,0.0056,,
6848,0.021439,0.0004,,
6849,0.020775,0.0012,,
6850,0.006614,0.0084,,
6851,0.036686,0.0052,,
6852,0.045543,0.0172,,
6853,0.045411,0,,
6854,0.039707,0.0016,,
6855,0.06963,0.0064,,
6856,0.022351,0.016,,
6857,0.042394,0.0004,,
6858,0.010808,0.0148,,
6859,0.007784,0.0164,,
6860,0.037919,0.068,,
6861,0.00423,0.0896,,
6862,0.019606,0.0592,,
6863,0,0.03,,
6864,0.000118,0.018,,
6865,0.001807,0.0176,,
6866,0.006201,0.0436,,
6867,0.003363,0.0276,,
6868,0.009693,0.048,,
6869,0.01013,0.0332,,
6870,0.009942,0.06,,
6871,0.051141,0.0404,,
6872,0.073988,0.024,,
6873,0.092135,0.024,,
6874,0.095106,0.0316,,
6875,0.071536,0.044,,
6876,0.064256,0.0472,,
6877,0.060864,0.0916,,
6878,0.023248,0.0568,,
6879,0.020182,0.046,,
6880,0.026263,0.0136,,
6881,0.0176,0.016,,
6882,0.016527,0.0492,,
6883,0.029763,0.0348,,
6884,0.030371,0.0616,,
6885,0.006405,0.0468,,
6886,0.001281,0.0588,,
6887,0.004112,0.0016,,
6888,0.010806,0.0232,,
6889,0.011324,0.0116,,
6890,0,0.0056,,
6891,0.00103,0.0272,,
6892,0.03274,0.0296,,
6893,0.045726,0.0072,,
6894,0.081479,0.0116,,
6895,0.08074,0.0284,,
6896,0.110682,0.042,,
6897,0.097787,0.0004,,
6898,0.109915,0.006,,
6899,0.117964,0.0096,,
6900,0.109867,0.0008,,
6901,0.089963,0,,
6902,0.02952,0.0052,,
6903,0.01412,0.0092,,
6904,0.023632,0,,
6905,0.040011,0.0004,,
6906,0.02355,0,,
6907,0.040217,0.0004,,
6908,0.046686,0,,
6909,0.041803,0,,
6910,0.012624,0,,
6911,0.015674,0.002,,
6912,0.010125,0.0012,,
6913,0.019881,0.0004,,
6914,0.020001,0.02,,
6915,0.005055,0.0692,,
6916,0.006995,0.0564,,
6917,0.030412,0.0044,,
6918,0.019327,0.0524,,
6919,0.040105,0.0652,,
6920,0.017094,0.114,,
6921,0.017854,0.104,,
6922,0.047893,0.0396,,
6923,0.026386,0.0448,,
6924,0.036929,0.0788,,
6925,0.054282,0.1972,,
6926,0.036166,0.1184,,
6927,0.027352,0.0356,,
6928,0.019463,0.0264,,
6929,0.025457,0.0592,,
6930,0.019699,0.02,,
6931,0.016826,0.0368,,
6932,0.061118,0.0684,,
6933,0.041882,0.0664,,
6934,0.033306,0.0472,,
6935,0.041164,0.0688,,
6936,0.027106,0.002,,
6937,0.013851,0.0812,,
6938,0.031371,0.0628,,
6939,0.012279,0.0124,,
6940,0,0.0052,,
6941,0,0.0092,,
6942,0.001485,0.0044,,
6943,0.010425,0.0016,,
6944,0.002544,0.054,,
6945,0.005353,0.2248,,
6946,0.001279,0.1996,,
6947,0.003534,0.1236,,
6948,0.009302,0.2604,,
6949,0.015468,0.1928,,
6950,0.016369,0.1596,,
6951,0.028152,0.0988,,
6952,0.097443,0.2064,,
6953,0.057407,0.1892,,
6954,0.021603,0.1268,,
6955,0.020679,0.0456,,
6956,0.029643,0.0484,,
6957,0.027217,0.016,,
6958,0.021259,0.0324,,
6959,0.000718,0.0436,,
6960,0.008672,0.058,,
6961,0.021475,0.0244,,
6962,0.004812,0.0416,,
6963,0.015044,0.0092,,
6964,0.033429,0.0032,,
6965,0.01702,0.0048,,
6966,0.015524,0.006,,
6967,0.006262,0.0056,,
6968,0.013039,0.0068,,
6969,0.01556,0.0052,,
6970,0.016487,0.0032,,
6971,0.000224,0.0028,,
6972,0.001098,0.0052,,
6973,0.102947,0.0016,,
6974,0.073768,0.0256,,
6975,0.093981,0.0144,,
6976,0.098127,0.0008,,
6977,0.057514,0.0176,,
6978,0.061246,0.0012,,
6979,0.096524,0.0028,,
6980,0.050712,0.0144,,
6981,0.015637,0.0104,,
6982,0.010181,0.0216,,
6983,0.035633,0,,
6984,0.025382,0.0308,,
6985,0.051661,0.0664,,
6986,0.061119,0.0516,,
6987,0.041204,0.0272,,
6988,0.013313,0.0012,,
6989,0.03219,0.0444,,
6990,0.031822,0.016,,
6991,0.006516,0.018,,
6992,0.018535,0.0352,,
6993,0.03581,0.036,,
6994,0.024111,0.0676,,
6995,0.044967,0.0432,,
6996,0.057977,0.028,,
6997,0.052507,0.0016,,
6998,0.073537,0.0144,,
6999,0.042891,0.0348,,
7000,0.037211,0.0232,,
7001,0.033849,0.0284,,
7002,0.031328,0.0328,,
7003,0.022039,0.0336,,
7004,0.052977,0.0488,,
7005,0.051987,0.044,,
7006,0.035335,0.0444,,
7007,0.032725,0.0572,,
7008,0.03861,0.0784,,
7009,0.020421,0.052,,
7010,0.011489,0.0508,,
7011,0.038876,0.0064,,
7012,0.007258,0.0108,,
7013,0.018135,0,,
7014,0.046266,0.0048,,
7015,0.003783,0,,
7016,0.002585,0,,
7017,0.027769,0.0236,,
7018,0.009996,0.0264,,
7019,0,0.0244,,
7020,0,0.0204,,
7021,0,0.002,,
7022,0.000343,0.0048,,
7023,0.003322,0.0108,,
7024,0.006782,0,,
7025,0.001969,0.0072,,
7026,0.015699,0.0104,,
7027,0.033025,0.0152,,
7028,0.024938,0.0292,,
7029,0.013022,0.006,,
7030,0.054229,0.012,,
7031,0.082851,0.0236,,
7032,0.025928,0.0048,,
7033,0.025709,0,,
7034,0.021207,0.002,,
7035,0.01659,0.002,,
7036,0.015646,0.0032,,
7037,0.015645,0.0004,,
7038,0.002196,0.002,,
7039,0.005673,0.0324,,
7040,0.007996,0.0236,,
7041,0.010012,0.0608,,
7042,0.022337,0.0852,,
7043,0.035992,0.0712,,
7044,0.005045,0.05,,
7045,0.010772,0.0988,,
7046,0.011617,0.0416,,
7047,0.023151,0.0128,,
7048,0.015545,0.0464,,
7049,0.002199,0.024,,
7050,0.001931,0.0152,,
7051,0.042827,0.0148,,
7052,0.024942,0.0148,,
7053,0.012463,0.0232,,
7054,0.025391,0.054,,
7055,0.026854,0.0496,,
7056,0.018889,0.0568,,
7057,0.013072,0.0276,,
7058,0.008874,0.0464,,
7059,0.054266,0.0432,,
7060,0.056316,0.0496,,
7061,0.08149,0.0472,,
7062,0.043389,0.0172,,
7063,0.036475,0.066,,
7064,0.016344,0.0432,,
7065,0.032993,0.0284,,
7066,0.032697,0.0244,,
7067,0.016897,0.0044,,
7068,0.01316,0.0004,,
7069,0.045593,0.0008,,
7070,0.049301,0.0536,,
7071,0.05644,0.0632,,
7072,0.065596,0.1008,,
7073,0.042649,0.0416,,
7074,0.064474,0.012,,
7075,0.041492,0.0124,,
7076,0.035357,0.0104,,
7077,0.014664,0.0036,,
7078,0.060139,0.0004,,
7079,0.025683,0.0076,,
7080,0.033763,0.0472,,
7081,0.040248,0.0184,,
7082,0.057984,0.0316,,
7083,0.053003,0.0168,,
7084,0.030171,0.0148,,
7085,0.023861,0.0372,,
7086,0.000201,0.0144,,
7087,0.013878,0.0008,,
7088,0.035708,0.0068,,
7089,0.015977,0.0024,,
7090,0.004969,0.0048,,
7091,0.000409,0.0008,,
7092,0.001458,0.0028,,
7093,0.012721,0.0008,,
7094,0.006557,0.0056,,
7095,0,0.0036,,
7096,0,0.0088,,
7097,0,0.0184,,
7098,0,0.0008,,
7099,0,0.01,,
7100,0,0.0224,,
7101,0.005823,0.016,,
7102,0.037693,0.0156,,
7103,0.045272,0.0108,,
7104,0.02842,0.0192,,
7105,0.059897,0.014,,
7106,0.077719,0.0608,,
7107,0.030393,0.1032,,
7108,0.021884,0.0496,,
7109,0.022257,0.0276,,
7110,0.029718,0.0404,,
7111,0.023665,0.0668,,
7112,0.012954,0.06,,
7113,0.016372,0.0404,,
7114,0.010201,0.0412,,
7115,0.013769,0.026,,
7116,0.016184,0.036,,
7117,0.031035,0.0148,,
7118,0.03017,0.0204,,
7119,0.018493,0.0236,,
7120,0.007078,0.018,,
7121,0.0178,0,,
7122,0.012169,0.0084,,
7123,0.020593,0.01,,
7124,0.023907,0.0016,,
7125,0.007107,0.0068,,
7126,0.013433,0.0412,,
7127,0.008965,0.0196,,
7128,0.013062,0.0564,,
7129,0.012635,0.0644,,
7130,0.020144,0.066,,
7131,0.025905,0.0396,,
7132,0.050336,0.0116,,
7133,0.072822,0,,
7134,0.059065,0.0036,,
7135,0.036053,0.0028,,
7136,0.031224,0,,
7137,0.028392,0.0004,,
7138,0.026113,0.0032,,
7139,0.00507,0.0036,,
7140,0.01812,0.0132,,
7141,0.0171,0.0148,,
7142,0.016877,0.008,,
7143,0.023856,0.032,,
7144,0.03304,0.008,,
7145,0.014315,0.02,,
7146,0.037494,0.0032,,
7147,0.0048,0,,
7148,0.030947,0,,
7149,0.016462,0,,
7150,0.005014,0,,
7151,0.034395,0,,
7152,0.051605,0.0232,,
7153,0.06791,0.0136,,
7154,0.027274,0.0108,,
7155,0.014803,0.0016,,
7156,0.046149,0.0108,,
7157,0.036902,0.0156,,
7158,0.003079,0.0028,,
7159,0.011569,0.0012,,
7160,0.000683,0.0008,,
7161,0.045245,0.0004,,
7162,0.044642,0.002,,
7163,0.018757,0.0116,,
7164,0.018815,0.0052,,
7165,0.000453,0.0388,,
7166,0.000037,0.0492,,
7167,0.001191,0.0944,,
7168,0.007884,0.0444,,
7169,0,0.0144,,
7170,0,0.0576,,
7171,0.001976,0.0808,,
7172,0.013577,0.0776,,
7173,0.000352,0.0432,,
7174,0,0.0388,,
7175,0.006026,0.0088,,
7176,0.034315,0.0304,,
7177,0.025419,0.0588,,
7178,0.040265,0.0596,,
7179,0.096625,0.0536,,
7180,0.05218,0.0188,,
7181,0.014801,0.0624,,
7182,0.02016,0.0576,,
7183,0.013445,0.0496,,
7184,0.014577,0.026,,
7185,0.014615,0.01,,
7186,0.003559,0.026,,
7187,0.006114,0.012,,
7188,0.008957,0.0032,,
7189,0.010807,0.0104,,
7190,0.013608,0.0012,,
7191,0.022233,0,,
7192,0.022347,0,,
7193,0.005997,0.0112,,
7194,0.008511,0.002,,
7195,0.018559,0.028,,
7196,0.00602,0.006,,
7197,0.004681,0.0052,,
7198,0.007236,0.006,,
7199,0.015083,0.0004,,
7200,0.029463,0.0296,,
7201,0.021984,0.0512,,
7202,0.072808,0.0212,,
7203,0.078188,0.02,,
7204,0.112135,0.0264,,
7205,0.087346,0.0248,,
7206,0.059821,0.014,,
7207,0.049397,0.0084,,
7208,0.046083,0.0064,,
7209,0.04399,0.004,,
7210,0.036369,0.006,,
7211,0.033166,0.004,,
7212,0.014354,0.0008,,
7213,0.032978,0.002,,
7214,0.012825,0.0008,,
7215,0.001624,0.0084,,
7216,0.0107,0,,
7217,0.018787,0.0096,,
7218,0.012883,0.032,,
7219,0.001381,0.0428,,
7220,0.015723,0.0616,,
7221,0.009681,0.0756,,
7222,0.028965,0.0984,,
7223,0.03873,0.2,,
7224,0.053229,0.0296,,
7225,0.047911,0.0976,,
7226,0.038384,0.0724,,
7227,0.040948,0.0236,,
7228,0.01355,0.0248,,
7229,0.000663,0.0228,,
7230,0.000002,0.0504,,
7231,0.023648,0.0652,,
7232,0.038077,0.0172,,
7233,0.049262,0.0224,,
7234,0.013817,0.0116,,
7235,0.007973,0.0084,,
7236,0.015308,0,,
7237,0.008979,0.0408,,
7238,0.010118,0.0608,,
7239,0,0.0548,,
7240,0,0.0468,,
7241,0.000134,0.0508,,
7242,0.001116,0.0368,,
7243,0.002333,0.0168,,
7244,0.016089,0.0088,,
7245,0.000888,0.0192,,
7246,0.00071,0.0476,,
7247,0.004542,0.0416,,
7248,0.024599,0.0604,,
7249,0.018898,0.0244,,
7250,0.050256,0.008,,
7251,0.052901,0.0328,,
7252,0.026891,0.02,,
7253,0.017898,0,,
7254,0.006058,0,,
7255,0.023998,0.0084,,
7256,0.018468,0,,
7257,0.003089,0.006,,
7258,0.0064,0.022,,
7259,0.007956,0.0772,,
7260,0.000546,0.1112,,
7261,0.002917,0.0792,,
7262,0.005703,0.0708,,
7263,0.001131,0.0388,,
7264,0,0.0288,,
7265,0,0.0352,,
7266,0,0.0096,,
7267,0.001086,0.0348,,
7268,0.003585,0.006,,
7269,0.013001,0.0036,,
7270,0.032686,0.0156,,
7271,0.076922,0,,
7272,0.114342,0.0024,,
7273,0.095766,0.056,,
7274,0.097717,0.03,,
7275,0.088189,0.0004,,
7276,0.105823,0.0052,,
7277,0.10932,0.0012,,
7278,0.088422,0.0088,,
7279,0.082749,0.0008,,
7280,0.038808,0.0004,,
7281,0.057729,0.0016,,
7282,0.038769,0.0088,,
7283,0.057324,0.0192,,
7284,0.041768,0.0144,,
7285,0.017858,0.034,,
7286,0.022484,0.0448,,
7287,0.02219,0.0116,,
7288,0.025313,0.0048,,
7289,0.011741,0.0556,,
7290,0.014889,0.0644,,
7291,0.028223,0.0852,,
7292,0.047447,0.1296,,
7293,0.024632,0.0692,,
7294,0.048939,0.0288,,
7295,0.002824,0.022,,
7296,0.033478,0.0228,,
7297,0.027332,0.0484,,
7298,0.000684,0.0432,,
7299,0.004659,0.0244,,
7300,0.011149,0.0364,,
7301,0.039503,0.056,,
7302,0.05046,0.0304,,
7303,0.04233,0.0492,,
7304,0.011413,0.018,,
7305,0.013137,0.008,,
7306,0.000544,0.0548,,
7307,0.009946,0.0032,,
7308,0.011207,0.0028,,
7309,0,0.014,,
7310,0.000165,0.0128,,
7311,0.004422,0,,
7312,0.024044,0.0076,,
7313,0.000059,0.0044,,
7314,0.000466,0.0368,,
7315,0.000535,0.0528,,
7316,0.005162,0.0312,,
7317,0.025783,0.018,,
7318,0.01802,0.0292,,
7319,0.040036,0.032,,
7320,0.063065,0.0108,,
7321,0.023755,0.0048,,
7322,0.027506,0.0024,,
7323,0.018188,0.0016,,
7324,0.021551,0.006,,
7325,0.049233,0.0044,,
7326,0.031161,0.0004,,
7327,0.041728,0.0032,,
7328,0.047584,0.0044,,
7329,0.049893,0.014,,
7330,0.027551,0.0016,,
7331,0.011373,0,,
7332,0.022406,0.0392,,
7333,0.011499,0.0316,,
7334,0.000854,0.052,,
7335,0,0.0928,,
7336,0.000154,0.1112,,
7337,0.001633,0.112,,
7338,0.004727,0.13,,
7339,0.024851,0.1204,,
7340,0.051312,0.0352,,
7341,0.038794,0.0156,,
7342,0.04623,0.0436,,
7343,0.051646,0.0316,,
7344,0.079924,0.0688,,
7345,0.100015,0.0124,,
7346,0.112137,0.0172,,
7347,0.11396,0.0164,,
7348,0.054297,0.0112,,
7349,0.047755,0.0088,,
7350,0.039711,0.04,,
7351,0.050339,0.0384,,
7352,0.040103,0.0328,,
7353,0.026748,0.0232,,
7354,0.024234,0.0284,,
7355,0.023013,0.05,,
7356,0.027623,0.034,,
7357,0.042857,0.0224,,
7358,0.049298,0.0316,,
7359,0.0238,0.022,,
7360,0.021453,0.0548,,
7361,0.015153,0.0364,,
7362,0.036482,0.0388,,
7363,0.029484,0.0168,,
7364,0.011358,0.0332,,
7365,0.016892,0.0088,,
7366,0.021406,0,,
7367,0.005281,0,,
7368,0.032388,0.002,,
7369,0.027772,0.0064,,
7370,0.024678,0,,
7371,0.034669,0.0092,,
7372,0.010222,0.0328,,
7373,0.013969,0.0624,,
7374,0.000829,0.0676,,
7375,0.014267,0.0124,,
7376,0.00503,0.0236,,
7377,0.006862,0.0172,,
7378,0.000572,0,,
7379,0.004544,0.004,,
7380,0.024252,0.0036,,
7381,0.000055,0.044,,
7382,0.000379,0.0016,,
7383,0.00135,0.016,,
7384,0.01243,0.0124,,
7385,0.024772,0.0124,,
7386,0.003711,0.0008,,
7387,0.033064,0,,
7388,0.080984,0.0584,,
7389,0.057847,0.0236,,
7390,0.044524,0.052,,
7391,0.052755,0.0668,,
7392,0.039428,0.0036,,
7393,0.038563,0,,
7394,0.031634,0.0216,,
7395,0.063497,0,,
7396,0.054315,0.0004,,
7397,0.04408,0,,
7398,0.028652,0,,
7399,0.015962,0.0184,,
7400,0.04068,0.0224,,
7401,0.03388,0.0004,,
7402,0.017212,0.0172,,
7403,0.016631,0.0196,,
7404,0.03134,0.0532,,
7405,0.019618,0.0464,,
7406,0.015808,0.0448,,
7407,0.011329,0.0384,,
7408,0.05087,0.0136,,
7409,0.037818,0.0148,,
7410,0.063374,0.026,,
7411,0.064056,0.046,,
7412,0.067372,0.0404,,
7413,0.053032,0.036,,
7414,0.054612,0.0184,,
7415,0.030516,0.0352,,
7416,0.034615,0.02,,
7417,0.016211,0.006,,
7418,0.010212,0.062,,
7419,0.003358,0.0812,,
7420,0.033981,0.0444,,
7421,0.009624,0.0288,,
7422,0.031525,0,,
7423,0.034161,0.0464,,
7424,0.00327,0.0744,,
7425,0,0.0304,,
7426,0,0.0012,,
7427,0.03434,0.01,,
7428,0.045219,0.0104,,
7429,0.023041,0.058,,
7430,0.029744,0.0348,,
7431,0.054057,0.034,,
7432,0.000831,0.0108,,
7433,0.02096,0.0048,,
7434,0.013936,0.0036,,
7435,0.021787,0.012,,
7436,0.010253,0.0148,,
7437,0.008384,0.002,,
7438,0.016257,0.0048,,
7439,0.001493,0.0032,,
7440,0.026775,0.0144,,
7441,0.023809,0.004,,
7442,0.007414,0.0204,,
7443,0.000405,0.0304,,
7444,0.002138,0.08,,
7445,0.02022,0.08,,
7446,0.018184,0.0936,,
7447,0.001161,0.0896,,
7448,0.001575,0.0564,,
7449,0.009074,0.0228,,
7450,0.00112,0.0204,,
7451,0.016306,0.016,,
7452,0.063381,0.016,,
7453,0.068042,0.0276,,
7454,0.043278,0.068,,
7455,0.044195,0.072,,
7456,0.049858,0.0476,,
7457,0.027874,0.0084,,
7458,0.02692,0.0436,,
7459,0.020673,0.0292,,
7460,0.025758,0.0392,,
7461,0.018129,0.066,,
7462,0,0.06,,
7463,0.010949,0.0528,,
7464,0.039236,0.0416,,
7465,0.053375,0.0292,,
7466,0.068622,0.052,,
7467,0.050168,0.0376,,
7468,0.034565,0.0412,,
7469,0.037861,0.034,,
7470,0.019559,0.0312,,
7471,0.015316,0.0116,,
7472,0.041009,0.0132,,
7473,0.040851,0.0288,,
7474,0.032928,0.0052,,
7475,0.031271,0.0008,,
7476,0.047479,0.008,,
7477,0.066272,0,,
7478,0.052515,0,,
7479,0.034764,0,,
7480,0.075382,0,,
7481,0.021269,0,,
7482,0.001407,0.0268,,
7483,0.013275,0.056,,
7484,0.005779,0.0328,,
7485,0.016674,0.0812,,
7486,0.018698,0.0256,,
7487,0.0018,0.0376,,
7488,0,0.0368,,
7489,0.015635,0.0192,,
7490,0.013759,0.008,,
7491,0.019139,0.0088,,
7492,0.029282,0.0164,,
7493,0.041142,0.0388,,
7494,0.032301,0.0008,,
7495,0.000487,0.024,,
7496,0,0.0068,,
7497,0.000552,0.0284,,
7498,0.019135,0.0016,,
7499,0.001484,0.102,,
7500,0.008748,0.0196,,
7501,0.030584,0.008,,
7502,0.006476,0.0944,,
7503,0.023074,0.0072,,
7504,0.018335,0.0272,,
7505,0.000819,0.02,,
7506,0,0,,
7507,0.003986,0.0212,,
7508,0.035735,0.0268,,
7509,0.019135,0.0216,,
7510,0.004312,0.0292,,
7511,0.017032,0.014,,
7512,0.01905,0,,
7513,0.044838,0,,
7514,0.067534,0,,
7515,0.071951,0.0008,,
7516,0.041242,0.0572,,
7517,0.001958,0.0492,,
7518,0.007404,0.054,,
7519,0.0001,0.0188,,
7520,0.004087,0.0148,,
7521,0.011899,0.02,,
7522,0,0.034,,
7523,0.003814,0.0796,,
7524,0.015627,0.0492,,
7525,0.017098,0.0544,,
7526,0.021255,0.0848,,
7527,0.041839,0.0444,,
7528,0.045851,0.0204,,
7529,0.057234,0.0016,,
7530,0.051582,0.052,,
7531,0.060345,0.0656,,
7532,0.064191,0.056,,
7533,0.063218,0.046,,
7534,0.060909,0.0868,,
7535,0.024011,0.0644,,
7536,0.034084,0.068,,
7537,0.030183,0,,
7538,0.065223,0.0096,,
7539,0.053837,0.0256,,
7540,0.042631,0.0064,,
7541,0.083709,0.0044,,
7542,0.027171,0.0084,,
7543,0.002211,0.0568,,
7544,0.009664,0.048,,
7545,0.001413,0.0124,,
7546,0.015206,0.0004,,
7547,0.01759,0.0028,,
7548,0.024033,0.0052,,
7549,0.002123,0.0212,,
7550,0.019449,0.0564,,
7551,0.010727,0.0928,,
7552,0.025824,0.0696,,
7553,0.02552,0.0816,,
7554,0.034651,0.0528,,
7555,0.024064,0.0272,,
7556,0.00128,0.0168,,
7557,0.000005,0.0236,,
7558,0.000579,0.0056,,
7559,0.02987,0.0316,,
7560,0.00913,0.0336,,
7561,0.019394,0.0632,,
7562,0.013869,0.0416,,
7563,0.007464,0.0292,,
7564,0.014425,0.0176,,
7565,0.007281,0.0348,,
7566,0.005416,0,,
7567,0.00868,0.0172,,
7568,0.008773,0.0008,,
7569,0.023271,0.0224,,
7570,0.017886,0.0188,,
7571,0.012752,0.0132,,
7572,0.055012,0.0248,,
7573,0.086129,0.0276,,
7574,0.097568,0.04,,
7575,0.109152,0.0444,,
7576,0.072188,0.024,,
7577,0.056541,0.062,,
7578,0.038719,0.0044,,
7579,0.049466,0.01,,
7580,0.043958,0.046,,
7581,0.047229,0.0276,,
7582,0.042239,0.0136,,
7583,0.031509,0,,
7584,0.039482,0.0072,,
7585,0.04245,0,,
